arm_role,arm_id,n_pairs,n_means,pair_index,LTE.ID,Code,Site.Key,Site.ID,Country,Latitude,Longitude,M.Year,m_year_first,m_year_last,m_year_is_aggregate,Product.Simple,EU,Out.SubInd,Outcode,Units,yield_basis,Mean.Error.Type,Upper,Lower,DataLoc,Analysis.Function,Duration,Variety,Rep,Plot.Size,Plant.Start,Plant.End,Harvest.Start,Harvest.End,planting_date_source,harvest_date_source,climate_date_source,climate_window_start,climate_window_end,is_livestock,gdd_gdd_subopt,gdd_gdd_opt,gdd_gdd_aboveopt,gdd_gdd_abovemax,gdd_Harvest.Start,gdd_Harvest.End,temp_tmax_tg_35.days,temp_tmax_tg_35.days_pr,temp_tmax_tg_35.max_rseq,temp_tmax_tg_35.n_seq_d5,temp_tmax_tg_35.n_seq_d10,temp_tmax_tg_35.n_seq_d15,temp_tmax_tg_37.5.days,temp_tmax_tg_37.5.days_pr,temp_tmax_tg_37.5.max_rseq,temp_tmax_tg_37.5.n_seq_d5,temp_tmax_tg_37.5.n_seq_d10,temp_tmax_tg_37.5.n_seq_d15,temp_tmax_tg_40.days,temp_tmax_tg_40.days_pr,temp_tmax_tg_40.max_rseq,temp_tmax_tg_40.n_seq_d5,temp_tmax_tg_40.n_seq_d10,temp_tmax_tg_40.n_seq_d15,temp_tmin_min,temp_tmin_mean,temp_tmin_var,temp_tmin_sd,temp_tmin_range,temp_tmax_max,temp_tmax_mean,temp_tmax_var,temp_tmax_sd,temp_tmax_range,temp_tmean_max,temp_tmean_min,temp_tmean_mean,temp_tmean_var,temp_tmean_sd,temp_tmean_range,temp_Harvest.Start,temp_Harvest.End,rain_rain_sum,rain_eto_sum,rain_eto_na,rain_w_balance,rain_w_balance_negdays,rain_rain_l_0.1.days,rain_rain_l_0.1.days_pr,rain_rain_l_0.1.max_seq,rain_rain_l_0.1.n_seq_d5,rain_rain_l_0.1.n_seq_d10,rain_rain_l_0.1.n_seq_d15,rain_rain_l_1.days,rain_rain_l_1.days_pr,rain_rain_l_1.max_seq,rain_rain_l_1.n_seq_d5,rain_rain_l_1.n_seq_d10,rain_rain_l_1.n_seq_d15,rain_rain_l_5.days,rain_rain_l_5.days_pr,rain_rain_l_5.max_seq,rain_rain_l_5.n_seq_d5,rain_rain_l_5.n_seq_d10,rain_rain_l_5.n_seq_d15,rain_Harvest.Start,rain_Harvest.End,eratio_eratio_mean,eratio_eratio_median,eratio_eratio_min,eratio_eratio_l_0.5.days,eratio_eratio_l_0.5.days_pr,eratio_eratio_l_0.5.max_seq,eratio_eratio_l_0.5.n_seq_d5,eratio_eratio_l_0.5.n_seq_d10,eratio_eratio_l_0.5.n_seq_d15,eratio_eratio_l_0.25.days,eratio_eratio_l_0.25.days_pr,eratio_eratio_l_0.25.max_seq,eratio_eratio_l_0.25.n_seq_d5,eratio_eratio_l_0.25.n_seq_d10,eratio_eratio_l_0.25.n_seq_d15,eratio_eratio_l_0.1.days,eratio_eratio_l_0.1.days_pr,eratio_eratio_l_0.1.max_seq,eratio_eratio_l_0.1.n_seq_d5,eratio_eratio_l_0.1.n_seq_d10,eratio_eratio_l_0.1.n_seq_d15,eratio_Harvest.Start,eratio_Harvest.End,logging_logging_sum,logging_logging_mean,logging_logging_median,logging_logging_present_mean,logging_logging_g_0.days,logging_logging_g_0.days_pr,logging_logging_g_0.max_seq,logging_logging_g_0.n_seq_d5,logging_logging_g_0.n_seq_d10,logging_logging_g_0.n_seq_d15,logging_logging_g_ssat_0.5.days,logging_logging_g_ssat_0.5.days_pr,logging_logging_g_ssat_0.5.max_seq,logging_logging_g_ssat_0.5.n_seq_d5,logging_logging_g_ssat_0.5.n_seq_d10,logging_logging_g_ssat_0.5.n_seq_d15,logging_logging_g_ssat_0.9.days,logging_logging_g_ssat_0.9.days_pr,logging_logging_g_ssat_0.9.max_seq,logging_logging_g_ssat_0.9.n_seq_d5,logging_logging_g_ssat_0.9.n_seq_d10,logging_logging_g_ssat_0.9.n_seq_d15,logging_Harvest.Start,logging_Harvest.End,arm_code,arm_label,mean,mean_error,yield_t_ha
T,28.6366 77.1545 B1500|2015.2..2016.1|Chickpea-Maize|h7.c7|T3|NA|NA,1,1,226944,LTE0258,SA0047,28.6366 77.1545 B1500,"ICAR –Indian Agricultural Research Institute, Dehli",India,28.63657,77.15453,2015.2..2016.1,2015,2016,TRUE,Chickpea-Maize,h7.c7,Gross Margin,124.1,USD/ha,,,,,Tab 3,Sys.Rot.vs.Rot,2.5,,3,170,,,,,none,none,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,T3,1_ZTFB_MCP_MCP,754,,
T,28.6366 77.1545 B1500|2015.2..2016.1|Chickpea-Maize|h7.c7|T3|NA|NA,1,1,226932,LTE0258,SA0047,28.6366 77.1545 B1500,"ICAR –Indian Agricultural Research Institute, Dehli",India,28.63657,77.15453,2015.2..2016.1,2015,2016,TRUE,Chickpea-Maize,h7.c7,Variable Cost,152,USD/ha,,,,,Tab 3,Sys.Rot.vs.Rot,2.5,,3,170,,,,,none,none,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,T3,1_ZTFB_MCP_MCP,517,,
T,28.6366 77.1545 B1500|2015.2..2016.1|Chickpea-Maize|h7.c7|T3|NA|NA,1,1,226976,LTE0258,SA0047,28.6366 77.1545 B1500,"ICAR –Indian Agricultural Research Institute, Dehli",India,28.63657,77.15453,2015.2..2016.1,2015,2016,TRUE,Chickpea-Maize,h7.c7,Water Use,232.1,kg/ha/mm,,,,,Fig 4a,Sys.Rot.vs.Rot,2.5,,3,170,,,,,none,none,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,T3,1_ZTFB_MCP_MCP,8.72093023255814,,
T,28.6366 77.1545 B1500|2015.2..2016.1|Chickpea-Maize|h7.c7|T6|NA|NA,1,1,226945,LTE0258,SA0047,28.6366 77.1545 B1500,"ICAR –Indian Agricultural Research Institute, Dehli",India,28.63657,77.15453,2015.2..2016.1,2015,2016,TRUE,Chickpea-Maize,h7.c7,Gross Margin,124.1,USD/ha,,,,,Tab 3,Sys.Rot.vs.Rot,2.5,,3,170,,,,,none,none,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,T6,2_PNB_MCP,863,,
T,28.6366 77.1545 B1500|2015.2..2016.1|Chickpea-Maize|h7.c7|T6|NA|NA,1,1,226933,LTE0258,SA0047,28.6366 77.1545 B1500,"ICAR –Indian Agricultural Research Institute, Dehli",India,28.63657,77.15453,2015.2..2016.1,2015,2016,TRUE,Chickpea-Maize,h7.c7,Variable Cost,152,USD/ha,,,,,Tab 3,Sys.Rot.vs.Rot,2.5,,3,170,,,,,none,none,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,T6,2_PNB_MCP,523,,
T,28.6366 77.1545 B1500|2015.2..2016.1|Chickpea-Maize|h7.c7|T6|NA|NA,1,1,226977,LTE0258,SA0047,28.6366 77.1545 B1500,"ICAR –Indian Agricultural Research Institute, Dehli",India,28.63657,77.15453,2015.2..2016.1,2015,2016,TRUE,Chickpea-Maize,h7.c7,Water Use,232.1,kg/ha/mm,,,,,Fig 4a,Sys.Rot.vs.Rot,2.5,,3,170,,,,,none,none,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,T6,2_PNB_MCP,11.4341085271317,,
C,28.6366 77.1545 B1500|2015.2..2016.1|Chickpea-Maize|h7.c7|T9|NA|NA,2,1,226944,LTE0258,SA0047,28.6366 77.1545 B1500,"ICAR –Indian Agricultural Research Institute, Dehli",India,28.63657,77.15453,2015.2..2016.1,2015,2016,TRUE,Chickpea-Maize,h7.c7,Gross Margin,124.1,USD/ha,,,,,Tab 3,Sys.Rot.vs.Rot,2.5,,3,170,,,,,none,none,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,T9,3_CT_MCP,573,,
C,28.6366 77.1545 B1500|2015.2..2016.1|Chickpea-Maize|h7.c7|T9|NA|NA,2,1,226932,LTE0258,SA0047,28.6366 77.1545 B1500,"ICAR –Indian Agricultural Research Institute, Dehli",India,28.63657,77.15453,2015.2..2016.1,2015,2016,TRUE,Chickpea-Maize,h7.c7,Variable Cost,152,USD/ha,,,,,Tab 3,Sys.Rot.vs.Rot,2.5,,3,170,,,,,none,none,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,T9,3_CT_MCP,630,,
C,28.6366 77.1545 B1500|2015.2..2016.1|Chickpea-Maize|h7.c7|T9|NA|NA,2,1,226976,LTE0258,SA0047,28.6366 77.1545 B1500,"ICAR –Indian Agricultural Research Institute, Dehli",India,28.63657,77.15453,2015.2..2016.1,2015,2016,TRUE,Chickpea-Maize,h7.c7,Water Use,232.1,kg/ha/mm,,,,,Fig 4a,Sys.Rot.vs.Rot,2.5,,3,170,,,,,none,none,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,T9,3_CT_MCP,7.31007751937984,,
T,28.6366 77.1545 B1500|2015.2|Maize|c7|T2|NA|NA,3,1,213718,LTE0258,SA0047,28.6366 77.1545 B1500,"ICAR –Indian Agricultural Research Institute, Dehli",India,28.63657,77.15453,2015.2,2015,2015,FALSE,Maize,c7,Crop Yield,101,Mg/ha,as reported,,,,Fig 1a,Aggregated,2.5,HQPM1,3,170,2015-07-01,2015-07-07,,,reported,none,EcoCrop,2015-07-01,2015-07-07,FALSE,32.52,1663.39,795.08,0,,,65,0.48,24,2,2,2,15,0.11,4,0,0,0,2,0.01,2,0,0,0,13.77,22.732,14.388,3.793,16.28,41.07,34.613,7.128,2.67,18.27,35.37,18.89,28.343,9.146,3.024,16.48,,,460.32,638.19,0,-177.87,107,62,0.46,15,4,1,0,85,0.63,20,5,3,1,109,0.81,56,2,2,2,,,0.201,0.01,0.01,109,0.81,30,5,4,3,109,0.81,30,5,4,3,109,0.81,30,5,4,3,,,2.932,0.022,0,0.113,26,0.19,0,0,0,0,26,0.19,30,5,4,3,26,0.19,30,5,4,3,,,T2,1_ZTFB_FFPm...1_ZTFB_RDFm...1_ZTFB_NEm,3.23651452282157,,3.23651452282157
T,28.6366 77.1545 B1500|2015.2|Maize|c7|T2|NA|NA,3,1,213730,LTE0258,SA0047,28.6366 77.1545 B1500,"ICAR –Indian Agricultural Research Institute, Dehli",India,28.63657,77.15453,2015.2,2015,2015,FALSE,Maize,c7,Crop Residue Yield,102,Mg/ha,,,,,Fig 1c,Aggregated,2.5,HQPM1,3,170,2015-07-01,2015-07-07,,,reported,none,EcoCrop,2015-07-01,2015-07-07,FALSE,32.52,1663.39,795.08,0,,,65,0.48,24,2,2,2,15,0.11,4,0,0,0,2,0.01,2,0,0,0,13.77,22.732,14.388,3.793,16.28,41.07,34.613,7.128,2.67,18.27,35.37,18.89,28.343,9.146,3.024,16.48,,,460.32,638.19,0,-177.87,107,62,0.46,15,4,1,0,85,0.63,20,5,3,1,109,0.81,56,2,2,2,,,0.201,0.01,0.01,109,0.81,30,5,4,3,109,0.81,30,5,4,3,109,0.81,30,5,4,3,,,2.932,0.022,0,0.113,26,0.19,0,0,0,0,26,0.19,30,5,4,3,26,0.19,30,5,4,3,,,T2,1_ZTFB_FFPm...1_ZTFB_RDFm...1_ZTFB_NEm,5.0210970464135,,
T,28.6366 77.1545 B1500|2015.2|Maize|c7|T5|NA|NA,3,1,213719,LTE0258,SA0047,28.6366 77.1545 B1500,"ICAR –Indian Agricultural Research Institute, Dehli",India,28.63657,77.15453,2015.2,2015,2015,FALSE,Maize,c7,Crop Yield,101,Mg/ha,as reported,,,,Fig 1a,Aggregated,2.5,HQPM1,3,170,2015-07-01,2015-07-07,,,reported,none,EcoCrop,2015-07-01,2015-07-07,FALSE,32.52,1663.39,795.08,0,,,65,0.48,24,2,2,2,15,0.11,4,0,0,0,2,0.01,2,0,0,0,13.77,22.732,14.388,3.793,16.28,41.07,34.613,7.128,2.67,18.27,35.37,18.89,28.343,9.146,3.024,16.48,,,460.32,638.19,0,-177.87,107,62,0.46,15,4,1,0,85,0.63,20,5,3,1,109,0.81,56,2,2,2,,,0.201,0.01,0.01,109,0.81,30,5,4,3,109,0.81,30,5,4,3,109,0.81,30,5,4,3,,,2.932,0.022,0,0.113,26,0.19,0,0,0,0,26,0.19,30,5,4,3,26,0.19,30,5,4,3,,,T5,2_PNB_FFPm...2_PNB_RDFm...2_PNB_NEm,3.23651452282157,,3.23651452282157
T,28.6366 77.1545 B1500|2015.2|Maize|c7|T5|NA|NA,3,1,213731,LTE0258,SA0047,28.6366 77.1545 B1500,"ICAR –Indian Agricultural Research Institute, Dehli",India,28.63657,77.15453,2015.2,2015,2015,FALSE,Maize,c7,Crop Residue Yield,102,Mg/ha,,,,,Fig 1c,Aggregated,2.5,HQPM1,3,170,2015-07-01,2015-07-07,,,reported,none,EcoCrop,2015-07-01,2015-07-07,FALSE,32.52,1663.39,795.08,0,,,65,0.48,24,2,2,2,15,0.11,4,0,0,0,2,0.01,2,0,0,0,13.77,22.732,14.388,3.793,16.28,41.07,34.613,7.128,2.67,18.27,35.37,18.89,28.343,9.146,3.024,16.48,,,460.32,638.19,0,-177.87,107,62,0.46,15,4,1,0,85,0.63,20,5,3,1,109,0.81,56,2,2,2,,,0.201,0.01,0.01,109,0.81,30,5,4,3,109,0.81,30,5,4,3,109,0.81,30,5,4,3,,,2.932,0.022,0,0.113,26,0.19,0,0,0,0,26,0.19,30,5,4,3,26,0.19,30,5,4,3,,,T5,2_PNB_FFPm...2_PNB_RDFm...2_PNB_NEm,5.48523206751054,,
C,28.6366 77.1545 B1500|2015.2|Maize|c7|T8|NA|NA,6,1,213718,LTE0258,SA0047,28.6366 77.1545 B1500,"ICAR –Indian Agricultural Research Institute, Dehli",India,28.63657,77.15453,2015.2,2015,2015,FALSE,Maize,c7,Crop Yield,101,Mg/ha,as reported,,,,Fig 1a,Aggregated,2.5,HQPM1,3,170,2015-07-01,2015-07-07,,,reported,none,EcoCrop,2015-07-01,2015-07-07,FALSE,32.52,1663.39,795.08,0,,,65,0.48,24,2,2,2,15,0.11,4,0,0,0,2,0.01,2,0,0,0,13.77,22.732,14.388,3.793,16.28,41.07,34.613,7.128,2.67,18.27,35.37,18.89,28.343,9.146,3.024,16.48,,,460.32,638.19,0,-177.87,107,62,0.46,15,4,1,0,85,0.63,20,5,3,1,109,0.81,56,2,2,2,,,0.201,0.01,0.01,109,0.81,30,5,4,3,109,0.81,30,5,4,3,109,0.81,30,5,4,3,,,2.932,0.022,0,0.113,26,0.19,0,0,0,0,26,0.19,30,5,4,3,26,0.19,30,5,4,3,,,T8,3_CT_FFPm...3_CT_RDFm...3_CT_NEm,2.76348547717842,,2.76348547717842
C,28.6366 77.1545 B1500|2015.2|Maize|c7|T8|NA|NA,6,1,213730,LTE0258,SA0047,28.6366 77.1545 B1500,"ICAR –Indian Agricultural Research Institute, Dehli",India,28.63657,77.15453,2015.2,2015,2015,FALSE,Maize,c7,Crop Residue Yield,102,Mg/ha,,,,,Fig 1c,Aggregated,2.5,HQPM1,3,170,2015-07-01,2015-07-07,,,reported,none,EcoCrop,2015-07-01,2015-07-07,FALSE,32.52,1663.39,795.08,0,,,65,0.48,24,2,2,2,15,0.11,4,0,0,0,2,0.01,2,0,0,0,13.77,22.732,14.388,3.793,16.28,41.07,34.613,7.128,2.67,18.27,35.37,18.89,28.343,9.146,3.024,16.48,,,460.32,638.19,0,-177.87,107,62,0.46,15,4,1,0,85,0.63,20,5,3,1,109,0.81,56,2,2,2,,,0.201,0.01,0.01,109,0.81,30,5,4,3,109,0.81,30,5,4,3,109,0.81,30,5,4,3,,,2.932,0.022,0,0.113,26,0.19,0,0,0,0,26,0.19,30,5,4,3,26,0.19,30,5,4,3,,,T8,3_CT_FFPm...3_CT_RDFm...3_CT_NEm,3.67088607594936,,
T,28.6366 77.1545 B1500|2016.1|Chickpea|h7|T1|NA|NA,3,1,213742,LTE0258,SA0047,28.6366 77.1545 B1500,"ICAR –Indian Agricultural Research Institute, Dehli",India,28.63657,77.15453,2016.1,2016,2016,FALSE,Chickpea,h7,Crop Yield,101,Mg/ha,as reported,,,,Fig 2a,Aggregated,3,Pusa 372,3,170,2015-10-21,2015-10-30,,,reported,none,EcoCrop,2015-10-21,2015-10-30,FALSE,166.5,1214.72,212.67,4.7,,,2,0.01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.81,11.196,16.925,4.114,16.2,35.31,26.794,13.318,3.649,15.87,25.48,10.75,18.048,14.856,3.854,14.73,,,13.49,455.34,0,-441.85,136,120,0.88,57,5,3,2,131,0.96,93,3,2,2,136,1,136,1,1,1,,,0.074,0.01,0.01,127,0.93,41,6,4,3,127,0.93,41,6,4,3,127,0.93,41,6,4,3,,,0.902,0.007,0,0.113,8,0.06,0,0,0,0,8,0.06,41,6,5,3,8,0.06,41,6,5,3,,,T1,1_ZTFB_FFPcp...1_ZTFB_RDFcp...1_ZTFB_NEcp,0.521008403361344,,0.521008403361344
T,28.6366 77.1545 B1500|2016.1|Chickpea|h7|T1|NA|NA,3,1,213756,LTE0258,SA0047,28.6366 77.1545 B1500,"ICAR –Indian Agricultural Research Institute, Dehli",India,28.63657,77.15453,2016.1,2016,2016,FALSE,Chickpea,h7,Biomass Yield,101.1,Mg/ha,,,,,Fig 2c,Aggregated,3,Pusa 372,3,170,2015-10-21,2015-10-30,,,reported,none,EcoCrop,2015-10-21,2015-10-30,FALSE,166.5,1214.72,212.67,4.7,,,2,0.01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.81,11.196,16.925,4.114,16.2,35.31,26.794,13.318,3.649,15.87,25.48,10.75,18.048,14.856,3.854,14.73,,,13.49,455.34,0,-441.85,136,120,0.88,57,5,3,2,131,0.96,93,3,2,2,136,1,136,1,1,1,,,0.074,0.01,0.01,127,0.93,41,6,4,3,127,0.93,41,6,4,3,127,0.93,41,6,4,3,,,0.902,0.007,0,0.113,8,0.06,0,0,0,0,8,0.06,41,6,5,3,8,0.06,41,6,5,3,,,T1,1_ZTFB_FFPcp...1_ZTFB_RDFcp...1_ZTFB_NEcp,2.71063829787234,,
T,28.6366 77.1545 B1500|2016.1|Chickpea|h7|T4|NA|NA,3,1,213743,LTE0258,SA0047,28.6366 77.1545 B1500,"ICAR –Indian Agricultural Research Institute, Dehli",India,28.63657,77.15453,2016.1,2016,2016,FALSE,Chickpea,h7,Crop Yield,101,Mg/ha,as reported,,,,Fig 2a,Aggregated,3,Pusa 372,3,170,2015-10-21,2015-10-30,,,reported,none,EcoCrop,2015-10-21,2015-10-30,FALSE,166.5,1214.72,212.67,4.7,,,2,0.01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.81,11.196,16.925,4.114,16.2,35.31,26.794,13.318,3.649,15.87,25.48,10.75,18.048,14.856,3.854,14.73,,,13.49,455.34,0,-441.85,136,120,0.88,57,5,3,2,131,0.96,93,3,2,2,136,1,136,1,1,1,,,0.074,0.01,0.01,127,0.93,41,6,4,3,127,0.93,41,6,4,3,127,0.93,41,6,4,3,,,0.902,0.007,0,0.113,8,0.06,0,0,0,0,8,0.06,41,6,5,3,8,0.06,41,6,5,3,,,T4,2_PNB_FFPcp...2_PNB_RDFcp...2_PNB_NEcp,0.890756302521008,,0.890756302521008
T,28.6366 77.1545 B1500|2016.1|Chickpea|h7|T4|NA|NA,3,1,213757,LTE0258,SA0047,28.6366 77.1545 B1500,"ICAR –Indian Agricultural Research Institute, Dehli",India,28.63657,77.15453,2016.1,2016,2016,FALSE,Chickpea,h7,Biomass Yield,101.1,Mg/ha,,,,,Fig 2c,Aggregated,3,Pusa 372,3,170,2015-10-21,2015-10-30,,,reported,none,EcoCrop,2015-10-21,2015-10-30,FALSE,166.5,1214.72,212.67,4.7,,,2,0.01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.81,11.196,16.925,4.114,16.2,35.31,26.794,13.318,3.649,15.87,25.48,10.75,18.048,14.856,3.854,14.73,,,13.49,455.34,0,-441.85,136,120,0.88,57,5,3,2,131,0.96,93,3,2,2,136,1,136,1,1,1,,,0.074,0.01,0.01,127,0.93,41,6,4,3,127,0.93,41,6,4,3,127,0.93,41,6,4,3,,,0.902,0.007,0,0.113,8,0.06,0,0,0,0,8,0.06,41,6,5,3,8,0.06,41,6,5,3,,,T4,2_PNB_FFPcp...2_PNB_RDFcp...2_PNB_NEcp,3.15744680851063,,
C,28.6366 77.1545 B1500|2016.1|Chickpea|h7|T7|NA|NA,6,1,213742,LTE0258,SA0047,28.6366 77.1545 B1500,"ICAR –Indian Agricultural Research Institute, Dehli",India,28.63657,77.15453,2016.1,2016,2016,FALSE,Chickpea,h7,Crop Yield,101,Mg/ha,as reported,,,,Fig 2a,Aggregated,3,Pusa 372,3,170,2015-10-21,2015-10-30,,,reported,none,EcoCrop,2015-10-21,2015-10-30,FALSE,166.5,1214.72,212.67,4.7,,,2,0.01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.81,11.196,16.925,4.114,16.2,35.31,26.794,13.318,3.649,15.87,25.48,10.75,18.048,14.856,3.854,14.73,,,13.49,455.34,0,-441.85,136,120,0.88,57,5,3,2,131,0.96,93,3,2,2,136,1,136,1,1,1,,,0.074,0.01,0.01,127,0.93,41,6,4,3,127,0.93,41,6,4,3,127,0.93,41,6,4,3,,,0.902,0.007,0,0.113,8,0.06,0,0,0,0,8,0.06,41,6,5,3,8,0.06,41,6,5,3,,,T7,3_CT_FFPcp...3_CT_RDFcp...3_CT_NEcp,0.722689075630252,,0.722689075630252
C,28.6366 77.1545 B1500|2016.1|Chickpea|h7|T7|NA|NA,6,1,213756,LTE0258,SA0047,28.6366 77.1545 B1500,"ICAR –Indian Agricultural Research Institute, Dehli",India,28.63657,77.15453,2016.1,2016,2016,FALSE,Chickpea,h7,Biomass Yield,101.1,Mg/ha,,,,,Fig 2c,Aggregated,3,Pusa 372,3,170,2015-10-21,2015-10-30,,,reported,none,EcoCrop,2015-10-21,2015-10-30,FALSE,166.5,1214.72,212.67,4.7,,,2,0.01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.81,11.196,16.925,4.114,16.2,35.31,26.794,13.318,3.649,15.87,25.48,10.75,18.048,14.856,3.854,14.73,,,13.49,455.34,0,-441.85,136,120,0.88,57,5,3,2,131,0.96,93,3,2,2,136,1,136,1,1,1,,,0.074,0.01,0.01,127,0.93,41,6,4,3,127,0.93,41,6,4,3,127,0.93,41,6,4,3,,,0.902,0.007,0,0.113,8,0.06,0,0,0,0,8,0.06,41,6,5,3,8,0.06,41,6,5,3,,,T7,3_CT_FFPcp...3_CT_RDFcp...3_CT_NEcp,2.20425531914893,,
T,28.6366 77.1545 B1500|2016.2..2017.1|Chickpea-Maize|h7.c7|T3|NA|NA,1,1,226978,LTE0258,SA0047,28.6366 77.1545 B1500,"ICAR –Indian Agricultural Research Institute, Dehli",India,28.63657,77.15453,2016.2..2017.1,2016,2017,TRUE,Chickpea-Maize,h7.c7,Water Use,232.1,kg/ha/mm,,,,,Fig 4a,Sys.Rot.vs.Rot,3.5,,3,170,,,,,none,none,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,T3,1_ZTFB_MCP_MCP,9.64341085271317,,
T,28.6366 77.1545 B1500|2016.2..2017.1|Chickpea-Maize|h7.c7|T6|NA|NA,1,1,226979,LTE0258,SA0047,28.6366 77.1545 B1500,"ICAR –Indian Agricultural Research Institute, Dehli",India,28.63657,77.15453,2016.2..2017.1,2016,2017,TRUE,Chickpea-Maize,h7.c7,Water Use,232.1,kg/ha/mm,,,,,Fig 4a,Sys.Rot.vs.Rot,3.5,,3,170,,,,,none,none,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,T6,2_PNB_MCP,8.28682170542635,,
C,28.6366 77.1545 B1500|2016.2..2017.1|Chickpea-Maize|h7.c7|T9|NA|NA,2,1,226978,LTE0258,SA0047,28.6366 77.1545 B1500,"ICAR –Indian Agricultural Research Institute, Dehli",India,28.63657,77.15453,2016.2..2017.1,2016,2017,TRUE,Chickpea-Maize,h7.c7,Water Use,232.1,kg/ha/mm,,,,,Fig 4a,Sys.Rot.vs.Rot,3.5,,3,170,,,,,none,none,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,T9,3_CT_MCP,5.68217054263566,,
T,28.6366 77.1545 B1500|2016.2|Maize|c7|T2|NA|NA,3,1,213720,LTE0258,SA0047,28.6366 77.1545 B1500,"ICAR –Indian Agricultural Research Institute, Dehli",India,28.63657,77.15453,2016.2,2016,2016,FALSE,Maize,c7,Crop Yield,101,Mg/ha,as reported,,,,Fig 1a,Aggregated,3.5,HQPM1,3,170,2016-07-01,2016-07-07,,,reported,none,EcoCrop,2016-07-01,2016-07-07,FALSE,50.41,1740.05,672.56,0,,,55,0.41,13,5,2,0,8,0.06,7,1,0,0,5,0.04,5,0,0,0,11.37,22.697,20.611,4.54,18.92,41.18,34.221,6.771,2.602,13.09,35.94,19.38,28.069,12.459,3.53,16.56,,,449.74,591.27,0,-141.53,107,60,0.44,39,1,1,1,90,0.67,42,3,3,2,109,0.81,54,4,2,2,,,0.303,0.01,0.01,95,0.7,41,4,2,1,95,0.7,41,4,2,1,95,0.7,41,4,2,1,,,4.51,0.033,0,0.113,40,0.3,0,0,0,0,40,0.3,42,4,2,1,40,0.3,42,4,2,1,,,T2,1_ZTFB_FFPm...1_ZTFB_RDFm...1_ZTFB_NEm,3.80912863070539,,3.80912863070539
